id	type	age	metric1
8225	a	36	34.5330256323138
8226	c	35	81.9494488276344
8227	c	25	62.1522620018945
8228	a	35	66.5872828697306
8229	a	33	61.0458674221627
8230	a	31	37.9696149066922
8231	b	33	72.5242696691724
8232	a	28	57.1300081862173
8233	b	34	58.8354472639664
8234	b	35	28.4545974156354
8235	b	30	69.2249735494387
8236	b	35	41.946877625518
8237	a	36	50.1044121978668
8238	c	36	49.1414882642047
8239	c	37	60.2937450835091
8240	b	35	50.8299134470114
8241	a	29	47.9453028852864
8242	b	32	47.8048238163425
8243	b	34	64.4796846248815
8244	b	38	53.6103363368734
8245	c	33	83.0171831048968
8246	a	32	66.8225382549949
8247	c	32	32.0353254597578
8248	c	36	55.5105920698151
8249	a	37	41.3886809029204
8250	b	29	58.2866800612957
8251	a	32	75.3115018684589
8252	b	34	42.9888327671593
8253	c	37	63.196819221293
8254	b	37	44.2474421678249
8255	c	36	79.3284319369536
8256	c	31	39.7944787731861
8257	c	36	39.8216755663651
8258	c	43	45.2336754219206
8259	c	31	61.4030568234882
8260	c	36	54.9738300808316
8261	c	31	61.9069117581517
8262	a	35	66.5947243192674
8263	b	37	43.1255095172711
8264	c	34	30.1271917800931
8265	b	36	28.105923676797
8266	b	31	44.2405986962167
8267	a	30	62.0407956250971
8268	b	38	48.4678291853443
8269	c	39	71.9558321776831
8270	c	37	26.0619392415757
8271	c	36	55.2854336340286
8272	a	32	66.3066670753421
8273	c	38	74.8204404082191
8274	b	36	43.9576422384936
8275	b	38	65.3149847078805
8276	b	38	59.9416837676055
8277	b	30	40.71347909616
8278	a	37	44.0884015825149
8279	a	35	36.7448512099954
8280	c	37	41.2502193507803
8281	b	35	42.9371146595717
8282	c	33	53.4933066727764
8283	a	34	37.4573551177068
8284	c	37	80.7554161673508
8285	c	38	64.6916464667731
8286	a	35	50.1256704911467
8287	c	34	35.8980626535918
8288	c	35	60.6774908859778
8289	a	36	38.3543815331865
8290	a	31	48.0507511239642
8291	b	34	28.4607046913637
8292	a	34	27.3918920274892
8293	a	39	41.0805804002034
8294	a	32	34.3327587461686
8295	a	34	23.4645373700464
8296	a	28	84.1569237157153
8297	a	36	43.5124035533969
8298	b	32	36.3458834453554
8299	a	38	59.9356198497192
8300	a	40	41.0532958632795
8301	b	35	68.8978172904019
8302	c	33	44.9799140806033
8303	c	25	66.2294377936029
8304	b	29	68.6969285762085
8305	c	32	71.4672456930286
8306	b	38	40.9672378101456
8307	b	33	54.7027148669205
8308	c	31	57.8935243004573
8309	b	37	32.3015463978897
8310	a	38	25.5747793702273
8311	c	37	48.5241328406568
8312	b	35	63.70126948762
8313	c	40	6.51680414760116
8314	b	35	49.6793779868866
8315	b	33	35.2525910970205
8316	c	31	51.7494544456673
8317	c	36	30.138409800079
8318	a	33	69.4125316560563
8319	a	37	26.2644664441522
8320	c	30	60.7803277944463
8321	a	39	53.3391899065342
8322	a	42	52.764562387791
8323	c	35	62.2845176368218
8324	b	38	26.8175702926877
8325	b	38	82.4081858908592
8326	b	33	46.6621545486767
8327	a	30	54.627834527139
8328	a	40	49.7997724228204
8329	a	34	39.9205482251296
8330	b	28	53.3711899489079
8331	b	37	60.1795208229579
8332	c	34	33.0440045131049
8333	c	36	34.0221820085511
8334	c	32	62.935862549424
8335	b	32	69.8454803716317
8336	a	41	63.6102367934934
8337	a	43	51.5803112366838
8338	a	34	54.9537652124492
8339	c	30	41.9337571887616
8340	c	33	30.8904390600052
8341	b	35	67.2407807517354
8342	c	30	51.9312669852791
8343	a	37	62.4714701299594
8344	a	36	38.715332870536
8345	c	32	78.8752682212299
8346	c	34	42.6920738358423
8347	c	34	60.8617069092498
8348	a	38	74.4589848208499
8349	b	34	62.1788905577684
8350	b	31	43.0048515105717
8351	b	32	44.3014786099448
8352	b	36	49.4656394839319
8353	c	35	60.3454900862597
8354	a	34	55.3781078442304
8355	b	31	46.394998177874
8356	b	35	31.1335539069063
8357	c	38	37.0125663688869
8358	a	38	30.1961376514375
8359	c	33	51.0380664761015
8360	a	34	73.8907100004374
8361	b	39	54.6648594633187
8362	c	42	30.9551347547586
8363	a	35	55.3481701305956
8364	c	36	69.0035302488977
8365	b	32	83.0219552372133
8366	a	30	50.3827326361961
8367	a	31	45.499285318004
8368	b	27	43.7101932117291
8369	a	36	58.4799160973385
8370	b	36	64.3588047222737
8371	b	42	55.0977011653436
8372	b	36	75.6949917833501
8373	c	34	58.7284646400819
8374	c	38	28.7463961823854
8375	a	37	52.9175832275556
8376	b	37	56.6121023871395
8377	a	32	63.1318492511749
8378	b	32	69.7167822209773
8379	b	35	29.7579806141292
8380	c	28	39.7657721537614
8381	b	38	61.1291866985041
8382	a	32	45.3438462735665
8383	b	31	56.8157455841055
8384	a	26	55.1398328858924
8385	a	36	30.6334223638058
8386	a	34	46.872136084938
8387	c	36	52.7515078921952
8388	c	37	46.0200402341507
8389	c	33	52.5865107993246
8390	a	33	55.273545183264
8391	c	31	56.3444979082152
8392	b	37	53.8697192167294
8393	b	35	34.6164419538809
8394	b	35	33.5889192843743
8395	b	35	45.6452830965113
8396	c	36	36.3816819695025
8397	c	37	73.3607748209718
8398	c	34	64.8067069013536
8399	c	33	65.9767029144091
8400	c	39	63.7862965591846
8401	a	32	55.8042992250919
8402	a	31	57.8234151000414
8403	a	35	57.5955083199931
8404	c	37	44.2792966822266
8405	c	36	39.799984278437
8406	c	36	36.0540672545142
8407	a	31	55.5268503077771
8408	a	34	58.6217514798959
8409	a	35	58.4861014088468
8410	b	34	61.0481894393698
8411	c	40	34.8679155825198
8412	b	34	57.1184888467371
8413	a	39	42.3285189033852
8414	a	31	38.0159747580591
8415	b	33	43.3813361578203
8416	c	37	45.3880218477397
8417	c	27	66.5934804747746
8418	a	36	53.8418459971555
8419	a	33	70.3241831221194
8420	c	36	32.7030825285446
8421	b	30	52.4988433666868
8422	b	31	64.20982918266
8423	c	39	46.4896837260198
8424	b	38	43.635989022217
8425	b	38	36.8815556292228
8426	a	36	36.3827740508972
8427	c	33	46.8774035872586
8428	b	44	46.071213575919
8429	c	38	46.4591550638258
8430	c	33	69.4245759609478
8431	b	34	53.3111088618286
8432	b	33	60.1656527369022
8433	a	38	62.9770326908963
8434	b	31	40.5263699019441
8435	c	41	49.81745451264
8436	a	36	80.9955655330245
8437	c	33	54.5225012086665
8438	c	39	9.1119182846506
8439	b	38	69.1015548115617
8440	b	37	72.7616382808254
8441	b	33	65.0545776291263
8442	a	35	56.0335279341336
8443	c	33	59.4811331369328
8444	a	37	44.9827308910863
8445	b	33	38.7902129896612
8446	c	39	33.2702158044662
8447	c	37	40.2011121777909
8448	c	38	64.2121423651279
8449	b	32	53.8402912252521
8450	c	34	32.9648807502228
8451	a	38	68.6243845245543
8452	b	33	35.3510786329381
8453	c	34	37.0102764356282
8454	c	33	32.8502315628216
8455	c	40	57.6736407009586
8456	c	30	40.3294538040465
8457	a	33	63.6951754613617
8458	c	34	43.0502971103966
8459	a	34	32.4509574773485
8460	a	35	58.9930422412555
8461	c	36	35.7419217179657
8462	a	34	41.4465040779898
8463	c	36	45.1712239858926
8464	c	36	45.4688834734451
8465	a	33	60.1336494444978
8466	a	36	43.6336277998426
8467	b	33	49.8323918177406
8468	a	33	16.4433784839066
8469	a	29	29.099158065077
8470	c	32	29.4046737202755
8471	c	37	40.2596152115051
8472	b	33	56.5866198163435
8473	b	37	63.6324807252992
8474	b	42	68.4583594752772
8475	c	39	59.7232735901201
8476	a	34	36.9729646049049
8477	c	41	64.290587246569
8478	b	34	46.6901718602091
8479	b	37	42.0935196039247
8480	a	37	26.2549986257124
8481	b	35	69.2144438336466
8482	b	30	66.8767457254927
8483	b	30	71.7452706101023
8484	b	33	66.2317661076309
8485	b	36	27.6695521918595
8486	c	31	56.2123896973912
8487	c	37	38.5240907538761
8488	a	34	45.2103591048884
8489	a	30	51.711696125453
8490	b	34	74.5554921498915
8491	c	39	87.08850725679
8492	b	32	42.0627599308983
8493	c	32	33.0183732815332
8494	b	32	24.3029252901132
8495	b	30	64.5196478123785
8496	b	31	48.8411921583552
8497	b	38	80.9568454388435
8498	b	40	59.6840460545335
8499	c	32	60.5329676515243
8500	a	30	65.8081382405936
8501	b	35	41.9328583446024
8502	b	36	67.4303970443181
8503	c	33	24.4854708173415
8504	a	37	24.676756342889
8505	b	30	61.2471818522458
8506	a	37	45.7403059035879
8507	c	28	13.4320743563808
8508	c	33	36.2771481028959
8509	b	37	60.2165747859826
8510	c	35	52.2543891302152
8511	c	32	52.2244746019678
8512	b	33	50.0420868081107
8513	c	33	58.5035681859327
8514	c	32	62.7796173550724
8515	a	25	19.3330506181996
8516	c	39	23.259564012192
8517	c	39	38.7281162247099
8518	c	26	38.6230890630615
8519	a	32	54.9911121571372
8520	b	33	53.3377509546894
8521	a	34	52.2666725457524
8522	a	37	37.449119418531
8523	b	38	33.0039701896521
8524	a	32	53.3778798947836
8525	b	34	49.8204445914676
8526	a	36	26.2433206358989
8527	a	36	80.2212177305345
8528	c	37	36.865735897543
8529	b	39	25.8080641814111
8530	b	29	52.6669298737805
8531	c	32	69.9222091286615
8532	b	41	33.4082180335608
8533	c	37	43.4990888182925
8534	c	35	37.0720070477105
8535	a	33	60.0871992577243
8536	b	33	56.8057047852722
8537	b	37	82.8250873140603
8538	a	32	40.7614108443296
8539	c	33	30.2227072626567
8540	c	35	18.2797290051513
8541	c	33	45.2004203089326
8542	a	38	54.9628416158677
8543	c	36	56.5377125532169
8544	c	36	82.8774076526974
8545	b	34	48.4287687072209
8546	c	35	52.48291666249
8547	b	35	51.6693376769993
8548	b	35	65.5662465259719
8549	a	32	38.8838233993013
8550	b	36	55.0203197997344
8551	c	34	37.4824000051584
8552	c	35	56.2671220718842
8553	a	37	53.8832563637305
8554	c	36	68.5533450488608
8555	a	37	46.7032577099955
8556	b	33	59.8498889154758
8557	b	33	74.7263258658024
8558	a	39	56.1520248473272
8559	c	36	47.9899668593444
8560	c	31	51.8120435837458
8561	a	41	37.6837875822987
8562	c	34	50.7977095320255
8563	b	37	63.3954650917721
8564	a	34	56.8784227626118
8565	b	30	38.3242715036508
8566	a	31	44.6832007935939
8567	a	34	54.4727312805488
8568	a	32	26.3275309025545
8569	a	31	32.7831008527809
8570	a	35	44.7801078422823
8571	a	30	46.2606011164205
8572	b	37	21.9923625647766
8573	c	33	49.3939324854075
8574	b	31	47.0050350740504
8575	c	32	52.2145797769576
8576	b	37	55.5569306008894
8577	b	32	52.0400142237239
8578	c	38	16.988210303942
8579	b	37	57.7792155649752
8580	a	34	42.453111736873
8581	b	33	50.9146625203112
8582	c	37	32.4306711854392
8583	c	35	41.1502786994671
8584	c	33	56.7844283614553
8585	a	31	27.937900465582
8586	b	31	22.8822690994759
8587	a	34	32.5693573593677
8588	c	35	54.2581516544465
8589	a	29	55.7541594663082
8590	a	36	63.4531964782173
8591	b	32	56.2628222087951
8592	a	33	74.1510770409114
8593	a	35	49.6248676279815
8594	b	37	50.2332487666167
8595	a	37	72.2088831903083
8596	b	31	47.6262291773184
8597	a	36	46.9133931368033
8598	b	33	51.246045450113
8599	c	34	47.498091605731
8600	c	34	39.6649658231167
8601	b	34	51.1494115047081
8602	a	32	51.7485981048088
8603	c	32	44.5932394085596
8604	c	36	56.2362231298721
8605	a	27	64.3329321909653
8606	b	31	57.5080896787423
8607	c	40	55.2884653783106
8608	c	29	65.4530296843895
8609	a	40	45.6389691251209
8610	b	33	82.7294427950012
8611	c	32	57.1420846444146
8612	a	33	55.5636438005018
8613	a	38	57.7510901077842
8614	c	37	44.9193205157455
8615	a	33	60.0723268852809
8616	a	35	28.3257521809455
8617	b	30	50.8626530051349
8618	c	32	59.8428162669573
8619	b	32	66.1887381324423
8620	c	31	22.8269734355199
8621	a	38	58.6785981487877
8622	b	26	48.3111385884744
8623	b	33	65.5468800909452
8624	b	37	44.316892787785
8625	a	32	46.246538912956
8626	a	33	35.3870579374647
8627	b	33	58.6906250119373
8628	a	37	50.3349179530927
8629	a	41	10.2706383343936
8630	a	33	65.4510498045233
8631	c	29	71.0844237024054
8632	a	35	36.5826468046139
8633	b	28	62.0638359875814
8634	a	34	73.3971660542919
8635	b	34	38.2655800141295
8636	a	39	58.5910909656589
8637	a	32	52.4756912038112
8638	c	31	63.5049421818473
8639	c	34	60.3237865827699
8640	a	31	63.3766979394153
8641	a	37	31.7335653716799
8642	a	35	45.972847941592
8643	b	34	48.9062580643001
8644	a	36	72.3302499423077
8645	c	34	40.2629268413052
8646	b	34	55.7398302566358
8647	b	31	37.8962937056394
8648	a	36	20.2391777566714
8649	c	34	42.2173569231571
8650	c	40	52.9090736608488
8651	b	34	70.8995393895753
8652	c	30	37.6085957131534
8653	b	38	56.5768894892255
8654	a	38	67.4246984635669
8655	a	33	52.7175854957669
8656	b	30	10.506085958547
8657	a	41	48.617642951005
8658	a	37	41.3522719372777
8659	b	32	31.6500431017645
8660	a	30	28.0927830193693
8661	b	40	46.6232945333714
8662	c	32	67.6883208712285
8663	b	35	62.0791730250857
8664	a	36	51.7894896630755
8665	b	31	58.4590337815755
8666	a	28	38.5244407420141
8667	a	41	45.8015317449939
8668	c	35	47.9718891084078
8669	b	35	54.5418581419128
8670	c	37	77.4622282788652
8671	c	38	28.7465228419924
8672	c	32	21.046917014798
8673	a	32	44.8754670449452
8674	a	34	49.1140447607855
8675	c	31	51.4431839022976
8676	b	36	77.4867326585153
8677	b	37	70.5155556254328
8678	b	36	65.1968958048344
8679	b	31	29.2490174095267
8680	a	35	57.4789134394118
8681	c	35	51.3195143111236
8682	b	39	49.5259210782699
8683	b	33	37.306281803251
8684	a	36	25.3500448796251
8685	a	37	57.9335357862339
8686	a	37	62.0546479730996
8687	c	34	30.8862115818637
8688	c	34	55.766420682638
8689	c	35	50.5860325574053
8690	c	33	63.237594407547
8691	c	32	47.2264949168411
8692	c	38	46.027105267455
8693	b	33	70.4775281351476
8694	c	34	66.8145979832886
8695	a	34	24.9155157737033
8696	a	34	76.14702540095
8697	c	29	54.330031739377
8698	c	35	54.8757671954215
8699	c	37	50.9526625588199
8700	c	35	76.5057640114056
8701	b	33	5.0940948430542
8702	c	27	62.0195631335569
8703	c	32	52.889000241083
8704	b	35	63.5713804468941
8705	a	37	66.1835964285776
8706	b	39	27.5508556387987
8707	a	27	39.8729753476144
8708	b	37	39.2850623112737
8709	a	35	42.0840973182581
8710	a	30	37.0636295643334
8711	b	33	50.2157968002137
8712	a	36	39.4534830829868
8713	b	39	34.0846475311946
8714	a	35	36.6843975727301
8715	a	36	73.0705949458795
8716	a	35	30.182378287193
8717	b	34	61.4350130683876
8718	a	35	12.768504214897
8719	c	35	30.6281749578551
8720	c	30	54.3689139954506
8721	c	34	38.5838013881105
8722	a	32	47.3452178716887
8723	b	36	44.1305002718506
8724	b	34	16.1150256177953
8725	b	32	59.7934393257414
8726	b	34	38.2576296364793
8727	b	37	39.2340885855717
8728	b	32	65.9580948364846
8729	a	30	65.5800567549404
8730	c	27	41.1090584089965
8731	a	32	23.5785379399545
8732	b	31	61.080435550274
8733	b	28	48.065128292962
8734	b	35	58.1008964120116
8735	c	32	32.4429422187389
8736	a	34	22.5786767822065
8737	a	29	40.9817840768301
8738	b	31	36.8760390011234
8739	a	40	18.5050574256772
8740	c	35	71.8348650646612
8741	b	38	58.7211737336595
8742	b	37	47.2536548904556
8743	c	38	66.2954965814408
8744	a	37	31.4743491567286
8745	c	37	64.0302668756135
8746	b	29	81.4893926154848
8747	c	37	47.6992047824753
8748	b	32	49.7185844308621
8749	c	30	59.1654789882446
8750	b	37	51.4609052405571
8751	c	35	50.1363166665158
8752	b	34	53.8778083767538
8753	c	34	26.9837563920375
8754	b	41	55.2685331186609
8755	b	33	61.7052699507599
8756	b	38	51.3045344494103
8757	c	33	52.5270254955902
8758	a	33	48.6888803806851
8759	a	38	47.5079309819406
8760	a	38	66.1017009209107
8761	c	33	58.5671949444273
8762	b	32	38.7878041006623
8763	b	34	28.3495006245543
8764	b	31	33.7595728480556
8765	a	40	58.5394941946525
8766	c	29	62.5337953637564
8767	c	35	47.1382102103597
8768	a	33	48.8161285441525
8769	a	37	70.159918766657
8770	b	36	50.3458590960772
8771	c	35	53.5935472439981
8772	a	38	50.5888517061828
8773	b	37	29.6074081367387
8774	b	33	54.8927100311299
8775	a	40	22.6541063363635
8776	c	37	58.0505621404426
8777	b	35	37.8748103705622
8778	c	34	66.2774837866938
8779	c	37	79.6455899357221
8780	b	35	72.2418798451592
8781	a	40	40.0268012378205
8782	c	32	50.1895453402941
8783	a	35	56.9221297631754
8784	a	37	43.0927444757063
8785	b	38	66.9794626845041
8786	c	34	53.7307372591235
8787	a	38	47.924197282828
8788	c	35	48.8517852542468
8789	b	37	57.9780254908906
8790	c	39	56.8460739422097
8791	a	34	32.4767072478883
8792	c	38	57.3432886600693
8793	a	33	93.2612629676454
8794	a	33	71.5326803095041
8795	b	30	47.0673689288296
8796	b	37	45.6592863295798
8797	c	40	54.3010779424502
8798	b	35	34.3191387561155
8799	b	37	25.7673816276313
8800	c	34	51.268836175887
8801	c	32	81.6748182763145
8802	a	32	42.0137653111041
8803	a	35	49.9898602987622
8804	a	40	46.8126169307786
8805	c	37	43.0476370961968
8806	b	37	49.2701526454151
8807	b	34	47.7344840668829
8808	c	34	30.5116468931901
8809	a	37	37.1302112571403
8810	b	33	43.2224945998377
8811	a	40	51.0926296953881
8812	c	43	32.4105976302833
8813	a	31	49.6393461411939
8814	b	31	60.0754752070085
8815	b	29	41.1783846321722
8816	a	25	16.1032198066507
8817	c	36	59.1017836347983
8818	b	35	58.2557874291024
8819	c	38	53.5534175028346
8820	a	38	16.3136294404079
8821	c	39	34.0896033991954
8822	c	37	35.9610251683139
8823	b	38	43.4644517504005
8824	b	37	48.4814256416669
8825	a	33	48.3364979076546
8826	c	33	71.9614830803431
8827	c	35	80.9034888990399
8828	a	39	15.6587602007771
8829	a	35	39.9450913314317
8830	c	36	50.1331237554017
8831	c	36	65.0997204247122
8832	a	34	71.1771487336962
8833	b	26	80.8417611242955
8834	b	40	73.5301019254692
8835	a	31	54.8632221749918
8836	b	33	40.8724481744733
8837	c	31	36.7109669443725
8838	c	34	50.623936221597
8839	c	37	42.820695869879
8840	c	38	42.9380241853769
8841	a	35	19.2084945757718
8842	a	37	50.7650352629891
8843	a	35	70.1806462787635
8844	c	35	58.7832852847404
8845	b	33	44.7356300361519
8846	b	34	41.0338189358053
8847	c	38	64.3819901163927
8848	a	33	48.5908529230794
8849	a	38	67.9365117461662
8850	a	33	47.3760835550539
8851	a	36	35.8726370747088
8852	b	40	55.379675817628
8853	a	39	2.9695603119152
8854	b	33	28.5411287655749
8855	c	36	69.6301264328455
8856	c	34	38.8027887111555
8857	c	30	43.7477861224362
8858	b	33	35.0565700880329
8859	b	32	44.9266711091657
8860	a	32	59.518793934975
8861	a	32	51.9537602364955
8862	a	38	65.3032653049293
8863	b	30	55.8461047457471
8864	a	34	30.0471662094608
8865	b	42	82.7302356433814
8866	c	32	33.9228723890292
8867	c	38	73.928105035692
8868	b	28	49.3242448498731
8869	a	32	39.4549020970795
8870	b	38	79.7216055022314
8871	c	39	49.9553494215989
8872	b	31	59.0661439038179
8873	a	28	81.170466565603
8874	c	40	70.9153540015971
8875	c	34	41.0338786454964
8876	b	34	55.729572185959
8877	a	32	61.8948023146142
8878	a	40	47.3276992493765
8879	a	32	78.8189252582194
8880	b	38	51.2099014442074
8881	c	35	39.5941001217928
8882	b	40	51.1433803186975
8883	b	37	70.5369863722992
8884	c	33	51.8643424975271
8885	b	37	72.6477740597707
8886	a	36	61.4040247876079
8887	c	38	47.6518458920077
8888	a	38	61.6224588561577
8889	c	37	22.2882900584029
8890	a	36	32.1021594530018
8891	c	38	41.8396602283766
8892	a	41	49.0488493527285
8893	a	34	25.4399765843874
8894	b	35	20.7624119280936
8895	b	37	33.6369541536619
8896	c	35	67.1309423825902
8897	c	35	49.3310428090829
8898	c	35	62.9762908287135
8899	c	32	39.4807276196988
8900	c	31	39.3026203273497
8901	a	33	67.7657223434324
8902	b	34	40.1142242347785
8903	b	36	50.9511007544026
8904	b	34	35.1846009760347
8905	b	37	72.2025737398811
8906	c	37	59.4713326170989
8907	a	35	30.4217528689233
8908	c	37	51.0307136645484
8909	a	32	28.8597696365195
8910	a	36	50.1718729065266
8911	c	31	51.8557311505102
8912	c	37	47.4329795734309
8913	c	31	39.9082056785554
8914	c	34	33.333640345202
8915	a	35	17.0542694427053
8916	c	28	31.986462304285
8917	b	30	46.5713620399903
8918	a	35	30.9804231076105
8919	a	42	33.0884370360202
8920	c	35	65.4534128040046
8921	c	29	60.6371977783722
8922	a	38	26.8340285886449
8923	a	36	60.2263614163963
8924	b	33	56.6600746636285
8925	c	35	48.9976651500784
8926	a	40	82.704623221622
8927	b	32	14.0958426746362
8928	c	37	67.9552881556677
8929	c	38	50.0048277636193
8930	c	34	67.0776999376446
8931	c	32	21.2047534853094
8932	b	41	25.3585422157799
8933	b	35	39.2846691102648
8934	b	39	43.9405381341052
8935	a	37	51.8497355734754
8936	c	40	44.7998604832222
8937	a	37	50.6095452910872
8938	a	36	53.2084139668453
8939	c	33	66.449473711313
8940	a	36	44.7155051078066
8941	b	37	36.7734758985601
8942	b	30	58.1051276559122
8943	a	39	45.6045311557586
8944	b	33	22.8354560208702
8945	a	36	65.7268063167833
8946	a	34	57.3897837937769
8947	a	34	37.493918619597
8948	c	36	76.1018372639591
8949	c	38	58.9434775965713
8950	a	31	48.9060056388263
8951	a	38	39.7998592775837
8952	a	35	40.3003552380969
8953	c	34	31.8446940365953
8954	b	30	97.6763843701893
8955	c	43	31.2038703400832
8956	c	35	43.619945383795
8957	b	39	58.9496058920941
8958	b	34	61.7108805965118
8959	a	37	58.0600497589792
8960	c	37	60.4615340708761
8961	c	37	65.1339138845299
8962	b	40	51.0706009621945
8963	a	36	50.9883684408697
8964	b	41	42.6148699252197
8965	a	32	48.886685320942
8966	b	34	44.9905920090337
8967	c	38	42.9037085186211
8968	b	33	97.4906481243175
8969	c	36	38.0691023509928
8970	a	38	39.5205935158825
8971	a	32	73.4662081674249
8972	c	33	14.9755393324204
8973	b	31	52.2375410014502
8974	b	30	37.0797640214586
8975	a	33	74.6100473110494
8976	a	36	65.8596774683824
8977	a	32	66.6546082753688
8978	c	34	30.1238876383889
8979	a	37	46.3110934103601
8980	b	35	81.3483741985387
8981	b	35	52.6228518654537
8982	a	37	38.5108302331366
8983	b	27	48.1764180720506
8984	c	37	68.3939063988891
8985	a	40	28.4153315855954
8986	c	32	54.4534218702162
8987	b	31	71.5143743717405
8988	c	35	60.9518041298288
8989	a	37	87.700637118391
8990	b	32	57.6562061768268
8991	b	38	67.2370774553214
8992	b	29	68.5993782574244
8993	a	38	39.8914751852322
8994	a	34	60.5390187869416
8995	c	28	47.8906711116691
8996	b	37	63.5456303152021
8997	c	32	30.5916352129997
8998	c	37	52.1098448135261
8999	a	28	54.9073058646081
9000	b	37	47.2440653141745
9001	a	37	49.385015463997
9002	c	39	43.9858650612138
9003	c	36	46.1344161006113
9004	b	27	57.0880678121078
9005	a	36	58.4493039865314
9006	a	34	51.8309105497756
9007	a	38	63.3293423310069
9008	a	29	48.8572559870707
9009	c	35	49.9902414268737
9010	a	27	26.1413362190282
9011	b	34	40.8390480584086
9012	c	36	49.2709175074214
9013	a	35	67.252635174227
9014	c	35	44.0675894174483
9015	a	37	71.8132357225547
9016	a	35	41.1615919854801
9017	a	36	60.2407680726364
9018	b	39	50.8004153873499
9019	c	38	71.7176082440763
9020	a	37	54.6842205593134
9021	b	38	41.9375632438278
9022	a	36	62.9687097870487
9023	a	37	65.3086645017171
9024	c	36	67.7269748928556
9025	c	36	58.0232041944636
9026	a	42	64.0814609424257
9027	a	34	59.7364705133776
9028	b	29	45.8570233270797
9029	b	40	40.3537007759846
9030	c	39	51.5922168984491
9031	c	36	38.4641281212767
9032	b	32	66.5629191532968
9033	a	35	49.5304268035708
9034	a	35	36.2547097553429
9035	c	35	56.2405664249618
9036	a	36	44.3946658391621
9037	a	36	42.195576264617
9038	c	32	74.5719621396208
9039	c	28	73.9259113004052
9040	a	35	56.5185601170311
9041	c	39	29.5311241998058
9042	c	36	16.0385895657106
9043	a	39	47.9255275826354
9044	b	36	43.7276123021749
9045	b	35	30.4527493366631
9046	a	34	76.9704835226269
9047	a	35	62.6546770109763
9048	c	35	44.8653390685088
9049	a	32	25.4452663681842
9050	b	28	42.1443082341518
9051	b	34	53.9245027728417
9052	c	30	61.5236142774345
9053	c	38	45.7278642534795
9054	b	29	62.4296138088668
9055	a	32	59.3947926089114
9056	c	35	59.8946782635528
9057	a	42	39.962179933937
9058	a	31	47.9346416835902
9059	c	29	34.2717355500055
9060	c	29	33.6627662872101
9061	c	33	61.7451917426506
9062	a	34	56.3378766535283
9063	a	36	37.4204829394735
9064	b	37	48.0080729449309
9065	a	38	49.9368372148853
9066	a	35	33.1248921799014
9067	c	35	81.8726929352584
9068	b	34	68.8826161716165
9069	c	35	46.7548662273564
9070	a	36	35.3430709976536
9071	b	43	46.8783123785265
9072	a	34	71.6402300533462
9073	a	44	50.7272972294489
9074	b	36	39.5600606297218
9075	c	36	44.7631496771334
9076	a	36	-5.09181551443645
9077	b	38	87.1665971877943
9078	a	32	62.4844841250567
9079	b	35	57.747761742892
9080	b	39	52.2929012890693
9081	a	37	61.1923958793427
9082	c	32	8.35578833256208
9083	c	29	40.0946821124018
9084	b	36	45.9602214854339
9085	c	33	44.8089168558909
9086	c	35	48.3144699044479
9087	c	32	43.0329357224239
9088	b	34	48.2510787203596
9089	b	36	29.6466990957903
9090	c	31	55.5796388012956
9091	c	38	31.1614973339177
9092	a	35	23.4939260241834
9093	b	35	64.7840604373744
9094	c	38	58.9497420059783
9095	a	37	52.3372866450343
9096	c	32	74.7791250165929
9097	c	34	85.8842338587729
9098	b	29	59.4217582129708
9099	b	33	41.3486564635042
9100	a	37	53.1054345105554
9101	a	33	29.350151847252
9102	b	37	46.2019897622201
9103	b	34	33.6581080665837
9104	c	32	39.539514315676
9105	a	29	48.9378791408418
9106	c	37	51.9750939284947
9107	c	29	56.4286203942375
9108	a	39	71.7096616263563
9109	a	35	52.0136258391879
9110	a	37	59.2652859640058
9111	b	28	82.704146309319
9112	c	35	57.4192049204434
9113	c	34	51.4223717777386
9114	b	32	38.3955298561214
9115	c	37	60.0934545162853
9116	c	33	51.4310323609321
9117	c	30	50.679218391044
9118	b	36	38.2877351244073
9119	c	32	56.3485255262415
9120	c	28	70.7404446191996
9121	a	36	61.8100107438412
9122	b	32	33.2975187410842
9123	b	39	58.9100109156636
9124	c	29	44.3767558798384
9125	a	32	45.9050611990862
9126	a	30	40.8176372459208
9127	c	33	48.0466080024693
9128	c	36	53.4523306010828
9129	a	35	55.1059331815797
9130	a	35	56.2005205388304
9131	a	32	22.5517754692088
9132	c	34	47.9952221159434
9133	c	36	47.716930957175
9134	c	39	52.4469426188028
9135	a	33	35.2403407860484
9136	b	41	41.7815556784839
9137	b	36	89.1598376132077
9138	a	34	66.4189242773103
9139	b	32	10.8469294760716
9140	b	38	45.8138655959189
9141	c	35	74.2175789213042
9142	c	40	31.6258087420161
9143	b	35	26.632807804688
9144	a	34	59.904712964666
9145	a	30	63.329610075064
9146	a	37	43.7141569271839
9147	b	36	24.1384281810315
9148	a	40	42.6292666110154
9149	a	28	70.7476721992201
9150	b	37	35.6138123263923
9151	a	31	39.3602598423693
9152	a	38	45.8478954536417
9153	a	31	69.7065425868547
9154	b	29	42.5954558708708
9155	b	30	50.5972418661667
9156	b	30	81.3763544241916
9157	c	38	64.047854296097
9158	a	37	25.0331090073365
9159	a	35	41.0696546115162
9160	b	35	57.8398765899274
9161	b	30	51.2187333065044
9162	b	39	58.998938515605
